name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Kyler Murray,76,QB,MIN,QB22,7,56,103,75.37,13.78,18600
Christian Watson,77,WR,GB,WR30,7,57,98,76.84,10.95,23886
Cam Skattebo,78,RB,NYG,RB18,7,59,95,77.63,7.41,27166
Javonte Williams,79,RB,DAL,RB19,7,62,100,80.37,9.90,22739
Jadarian Price,80,RB,SEA,RB20,7,64,92,81.11,7.89,27329
Bucky Irving,81,RB,TB,RB21,7,57,101,81.95,13.36,25981
Sam Darnold,82,QB,SEA,QB23,7,61,94,82.11,9.72,17236
KC Concepcion,83,WR,CLE,WR31,7,57,113,82.32,11.85,27331
Malik Willis,84,QB,MIA,QB24,7,44,118,84.47,17.94,23499
Kenyon Sadiq,85,TE,NYJ,TE9,7,74,121,84.84,11.02,26055
Terry McLaurin,86,WR,WAS,WR32,7,77,96,85.47,5.65,18466
Alec Pierce,87,WR,IND,WR33,7,68,111,86.47,9.34,23791
DJ Moore,88,WR,BUF,WR34,7,72,107,87.42,9.83,17265
Matthew Stafford,89,QB,LAR,QB25,8,71,116,91.53,10.70,9451
Bhayshul Tuten,90,RB,JAC,RB22,8,74,111,93.21,11.77,27297
Jordan Addison,91,WR,MIN,WR35,8,79,112,93.58,9.76,23107
Derrick Henry,92,RB,BAL,RB23,8,71,104,94.05,9.99,15514
Daniel Jones,93,QB,IND,QB26,8,85,122,96.26,8.01,18232
DK Metcalf,94,WR,PIT,WR36,8,81,110,97.53,6.73,18219
Parker Washington,95,WR,JAC,WR37,8,75,127,97.74,14.21,23106
Bryce Young,96,QB,CAR,QB27,8,84,137,97.79,12.08,22900
Josh Jacobs,97,RB,GB,RB24,8,66,125,98.21,13.29,18269
Eli Stowers,98,TE,PHI,TE10,8,74,130,98.37,18.87,23144
Omar Cooper Jr.,99,WR,NYJ,WR38,8,79,125,99.95,12.93,28127
Michael Wilson,100,WR,ARI,WR39,8,78,118,101.89,9.12,25333
D'Andre Swift,101,RB,CHI,RB25,8,93,110,102.05,4.44,19210
Wan'Dale Robinson,102,WR,TEN,WR40,8,85,127,105.05,8.46,22985
Ty Simpson,103,QB,LAR,QB28,8,91,137,105.42,12.20,25368
Oronde Gadsden II,104,TE,LAC,TE11,8,82,141,106.32,18.35,25997
Dalton Kincaid,105,TE,BUF,TE12,8,89,126,107.26,13.47,25247
Josh Downs,106,WR,IND,WR41,8,87,133,108.21,9.92,24706
David Montgomery,107,RB,HOU,RB26,8,87,129,108.42,9.52,18239
Jayden Higgins,108,WR,HOU,WR42,8,96,140,108.58,10.88,27077
Isaiah Likely,109,TE,NYG,TE13,8,82,158,108.89,21.15,23781
Davante Adams,110,WR,LAR,WR43,8,81,128,110.63,12.00,12123
Michael Pittman Jr.,111,WR,PIT,WR44,8,94,124,111.47,7.21,19278
Mike Evans,112,WR,SF,WR45,8,99,122,111.84,6.83,12119
Denzel Boston,113,WR,CLE,WR46,8,95,135,113.53,10.85,27339
Courtland Sutton,114,WR,DEN,WR47,8,91,131,113.79,9.36,17253
RJ Harvey,115,RB,DEN,RB27,9,98,144,117.16,10.67,27142
Xavier Worthy,116,WR,KC,WR48,9,86,149,117.26,12.76,23019
Jake Ferguson,117,TE,DAL,TE14,9,94,139,118.53,12.73,22718
Quentin Johnston,118,WR,LAC,WR49,9,96,138,119.00,10.58,23123
George Kittle,119,TE,SF,TE15,9,94,134,119.58,12.17,16499
Ricky Pearsall,120,WR,SF,WR50,9,85,170,120.53,21.80,26214
Jayden Reed,121,WR,GB,WR51,9,99,136,120.53,8.36,23020
Matthew Golden,122,WR,GB,WR52,9,99,136,120.89,8.53,26024
Brenton Strange,123,TE,JAC,TE16,9,89,143,121.79,13.41,25345
Jakobi Meyers,124,WR,JAC,WR53,9,108,149,123.95,10.61,18598
Chris Godwin Jr.,125,WR,TB,WR54,9,108,141,124.53,8.39,16406
Jaylen Warren,126,RB,PIT,RB28,9,102,142,124.79,12.09,24209
Kyle Monangai,127,RB,CHI,RB29,9,107,151,129.32,12.99,27131
Blake Corum,128,RB,LAR,RB30,9,101,151,129.89,15.41,23013
Travis Hunter,129,WR,JAC,WR55,9,91,166,131.53,19.01,26034
Antonio Williams,130,WR,WAS,WR56,9,119,155,132.05,8.77,25418
Jalen Coker,131,WR,CAR,WR57,9,115,149,134.00,8.24,26403
Zach Charbonnet,132,RB,SEA,RB31,9,101,165,134.74,16.07,23152
Romeo Doubs,133,WR,NE,WR58,9,109,175,135.11,15.80,23794
Jonathon Brooks,134,RB,CAR,RB32,9,113,172,137.63,17.95,26148
Chig Okonkwo,135,TE,WAS,TE17,9,102,168,138.95,15.23,23982
Rhamondre Stevenson,136,RB,NE,RB33,9,108,155,139.16,13.64,22726
Chuba Hubbard,137,RB,CAR,RB34,9,112,167,139.63,15.02,19792
Khalil Shakir,138,WR,BUF,WR59,9,123,165,139.68,9.61,23748
Mark Andrews,139,TE,BAL,TE18,9,131,174,144.21,13.41,17269
Rico Dowdle,140,RB,PIT,RB35,9,121,160,146.21,8.43,19647
Michael Penix Jr.,141,QB,ATL,QB29,9,98,150,122.18,14.93,22973
Jonah Coleman,142,RB,DEN,RB36,9,113,193,149.68,20.31,27320
De'Zhaun Stribling,143,WR,SF,WR60,9,117,174,149.94,13.75,28138
Dallas Goedert,144,TE,PHI,TE19,10,130,200,151.89,17.36,17270
AJ Barner,145,TE,SEA,TE20,10,127,193,152.05,18.92,26335
Tony Pollard,146,RB,TEN,RB37,10,133,170,153.11,10.58,18705
Jalen McMillan,147,WR,TB,WR61,10,131,215,153.58,23.20,23179
Tre' Harris,148,WR,LAC,WR62,10,123,199,153.89,21.05,26215
Kenny Gainwell,149,RB,TB,RB38,10,126,177,155.42,11.52,23310
Tua Tagovailoa,150,QB,ATL,QB30,10,111,208,144.33,20.04,19198
J.K. Dobbins,151,RB,DEN,RB39,10,148,187,162.53,9.71,19245
Travis Kelce,152,TE,KC,TE21,10,132,194,164.00,18.04,11594
Terrance Ferguson,153,TE,LAR,TE22,10,125,215,164.68,19.98,23091
Rachaad White,154,RB,WAS,RB40,10,140,183,164.74,8.75,23891
Ted Hurst III,155,WR,TB,WR63,10,142,230,165.44,20.63,28130
Juwan Johnson,156,TE,NO,TE23,10,133,197,165.89,17.30,19562
Germie Bernard,157,WR,PIT,WR64,10,126,184,155.56,14.56,26039
Chris Bell,158,WR,MIA,WR65,10,126,175,143.47,13.50,26038
Jacory Croskey-Merritt,159,RB,WAS,RB41,10,136,193,169.11,14.86,27316
T.J. Hockenson,160,TE,MIN,TE24,10,139,196,171.58,17.44,18290
Woody Marks,161,RB,HOU,RB42,10,135,199,171.74,14.69,27520
Tyler Allgeier,162,RB,ARI,RB43,10,154,203,172.11,14.02,24172
Nicholas Singleton,163,RB,TEN,RB44,10,142,221,175.47,19.57,24343
Jauan Jennings,164,WR,MIN,WR66,10,137,209,166.06,19.83,19590
Rashid Shaheed,165,WR,SEA,WR67,10,130,192,155.18,14.43,24687
Tyrone Tracy Jr.,166,RB,NYG,RB45,10,152,205,178.74,14.35,22980
Jordan Mason,167,RB,MIN,RB46,10,159,198,179.95,12.57,22969
Hunter Henry,168,TE,NE,TE25,10,153,222,180.84,18.45,15561
Gunnar Helm,169,TE,TEN,TE26,10,154,221,183.26,18.81,27109
Dylan Sampson,170,RB,CLE,RB47,10,165,216,184.42,14.22,27102
Jaylin Noel,171,WR,HOU,WR68,10,128,218,163.65,22.62,27122
Emmett Johnson,172,RB,KC,RB48,10,149,207,186.21,14.77,28107
Chris Rodriguez Jr.,173,RB,JAC,RB49,10,151,232,187.11,20.28,22986
Troy Franklin,174,WR,DEN,WR69,10,155,243,190.21,25.67,23092
Stefon Diggs,175,WR,FA,WR70,10,135,212,169.76,18.57,13981
Oscar Delp,176,TE,NO,TE27,10,140,258,191.53,28.46,25430
Elijah Sarratt,177,WR,BAL,WR71,10,138,234,175.24,23.31,27463
Zachariah Branch,178,WR,ATL,WR72,11,149,254,177.71,25.00,25419
Shedeur Sanders,179,QB,CLE,QB31,11,138,242,155.40,25.20,25968
Mason Taylor,180,TE,NYJ,TE28,11,159,266,202.47,28.68,26005
Kayshon Boutte,181,WR,NE,WR73,11,161,225,183.35,15.40,22989
Tyjae Spears,182,RB,TEN,RB50,11,176,247,203.32,22.50,25323
Adonai Mitchell,183,WR,NYJ,WR74,11,154,217,184.00,16.94,24357
Jerry Jeudy,184,WR,CLE,WR75,11,167,240,184.00,16.80,19201
Tank Bigsby,185,RB,PHI,RB51,11,171,233,203.84,17.53,22908
Eli Raridon,186,TE,NE,TE29,11,139,266,194.61,30.37,28154
Pat Bryant,187,WR,DEN,WR76,11,160,237,186.71,19.12,27211
Aaron Jones Sr.,188,RB,MIN,RB52,11,169,218,197.50,13.73,16673
Max Klare,189,TE,LAR,TE30,11,152,253,199.17,23.94,27993
Greg Dulcich,190,TE,MIA,TE31,11,158,281,200.06,27.12,23153
Jalen Nailor,191,WR,LV,WR77,11,150,226,190.76,22.69,24177
Kaytron Allen,192,RB,WAS,RB53,11,168,242,201.11,20.96,24362
Isaac TeSlaa,193,WR,DET,WR78,11,158,228,192.82,19.58,27446
Jack Bech,194,WR,LV,WR79,11,177,251,203.28,19.71,27224
Isiah Pacheco,195,RB,DET,RB54,11,176,274,212.16,21.64,24333
J.J. McCarthy,196,QB,MIN,QB32,11,106,181,143.46,18.99,23018
Dalton Schultz,197,TE,HOU,TE32,11,155,248,197.65,26.30,17349
Braelon Allen,198,RB,NYJ,RB55,11,179,274,209.39,23.98,24346
Cade Otton,199,TE,TB,TE33,11,182,254,210.56,18.00,23181
Keaton Mitchell,200,RB,LAC,RB56,11,178,264,204.12,21.62,25360
Malachi Fields,201,WR,NYG,WR80,11,153,255,194.44,24.88,27994
David Njoku,202,TE,LAC,TE34,11,182,252,215.89,16.85,16399
Deebo Samuel Sr.,203,WR,SF,WR81,11,141,257,196.94,30.21,18244
Elic Ayomanor,204,WR,TEN,WR82,11,168,265,208.59,25.61,27059
Mike Washington Jr.,205,RB,LV,RB57,11,182,275,210.29,24.64,28108
Pat Freiermuth,206,TE,PIT,TE35,11,174,248,210.53,17.32,20163
Brian Robinson Jr.,207,RB,ATL,RB58,11,186,262,221.00,17.75,20094
Tank Dell,208,WR,HOU,WR83,11,197,237,212.88,15.13,25361
Ja'Kobi Lane,209,WR,BAL,WR84,11,159,251,203.13,24.20,27337
Chris Brazzell II,210,WR,CAR,WR85,11,171,265,204.19,22.36,28047
Tory Horton,211,WR,SEA,WR86,11,153,345,205.31,41.47,26022
Skyler Bell,212,WR,BUF,WR87,11,160,246,194.67,25.67,28126
Kaleb Johnson,213,RB,PIT,RB59,11,184,268,225.94,22.37,27165
Ryan Flournoy,214,WR,DAL,WR88,11,175,292,218.24,29.17,26398
Chimere Dike,215,WR,TEN,WR89,11,191,234,210.81,12.84,27315
Dontayvion Wicks,216,WR,PHI,WR90,11,194,241,213.19,14.53,24354
Brandon Aiyuk,217,WR,SF,WR91,11,125,242,190.93,32.50,19252
Demond Claiborne,218,RB,MIN,RB60,11,186,293,223.35,22.91,28084
Malik Washington,219,WR,MIA,WR92,11,185,251,224.24,19.60,26314
Keon Coleman,220,WR,BUF,WR93,11,179,278,224.94,21.38,26019
Ollie Gordon II,221,RB,MIA,RB61,11,220,311,235.44,22.68,25984
Kimani Vidal,222,RB,LAC,RB62,11,196,274,227.59,17.57,26355
Tre Tucker,223,WR,LV,WR94,11,172,248,224.00,20.37,25337
Alvin Kamara,224,RB,NO,RB63,11,181,265,224.44,19.54,16421
MarShawn Lloyd,225,RB,GB,RB64,12,187,274,236.59,25.35,23118
Aaron Rodgers,226,QB,PIT,QB33,12,146,250,171.00,33.59,9001
Ray Davis,227,RB,BUF,RB65,12,213,275,242.12,13.77,26191
Kyle Williams,228,WR,NE,WR95,12,198,242,225.27,11.70,27487
Darnell Mooney,229,WR,NYG,WR96,12,199,262,226.13,15.80,19810
Emanuel Wilson,230,RB,SEA,RB66,12,221,286,243.35,18.28,25885
Trey Benson,231,RB,ARI,RB67,12,190,289,243.94,25.04,25388
Sean Tucker,232,RB,TB,RB68,12,205,273,245.24,18.31,23679
Geno Smith,233,QB,NYJ,QB34,12,143,223,157.70,22.76,11687
Kaelon Black,234,RB,SF,RB69,12,195,288,231.13,26.85,28401
Calvin Ridley,235,WR,TEN,WR97,12,197,295,232.13,20.54,17258
Jacoby Brissett,236,QB,ARI,QB35,12,138,245,162.60,29.45,15642
Bryce Lance,237,WR,NO,WR98,12,178,259,223.29,25.95,28129
Rashod Bateman,238,WR,BAL,WR99,12,208,282,235.07,18.90,19794
Tyreek Hill,239,WR,FA,WR100,12,178,300,226.29,27.72,15802
Devin Neal,240,RB,NO,RB70,12,219,295,256.18,20.12,23682
Jaylen Wright,241,RB,MIA,RB71,12,211,315,251.06,21.69,25987
James Conner,242,RB,ARI,RB72,12,218,301,252.50,19.05,16447
Jaydon Blue,243,RB,DAL,RB73,12,211,283,253.44,17.49,24344
Marvin Mims Jr.,244,WR,DEN,WR101,12,199,279,237.57,20.92,23080
Tez Johnson,245,WR,TB,WR102,12,224,323,246.87,25.01,27147
Elijah Arroyo,246,TE,SEA,TE36,12,187,260,220.33,28.79,23004
Jordan James,247,RB,SF,RB74,12,209,283,257.80,17.70,27310
Jarquez Hunter,248,RB,LAR,RB75,12,240,317,269.69,20.51,24335
Christian Kirk,249,WR,SF,WR103,12,207,295,247.92,28.32,17268
Michael Mayer,250,TE,LV,TE37,12,204,254,227.18,16.18,23056
Mac Jones,251,QB,SF,QB36,12,137,232,174.63,35.98,20156
Justin Joly,252,TE,DEN,TE38,12,189,298,228.45,34.48,28079
Isaiah Davis,253,RB,NYJ,RB76,12,255,305,267.40,13.87,25977
Brashard Smith,254,RB,KC,RB77,12,253,331,274.13,22.06,27259
Adam Randall,255,RB,BAL,RB78,12,214,298,260.21,20.06,24367
DJ Giddens,256,RB,IND,RB79,12,254,297,268.27,15.04,27097
Xavier Legette,257,WR,CAR,WR104,12,240,271,247.33,8.89,26136
Anthony Richardson Sr.,258,QB,IND,QB37,12,118,249,159.86,42.50,24347
Theo Johnson,259,TE,NYG,TE39,12,204,272,239.91,18.09,23104
Cedric Tillman,260,WR,CLE,WR105,12,234,315,257.33,24.56,25287
Trevor Etienne,261,RB,CAR,RB80,12,250,305,275.07,15.27,25393
Isaiah Bond,262,WR,CLE,WR106,12,241,330,267.85,31.24,24371
Seth McGowan,263,RB,IND,RB81,12,250,336,269.38,25.59,23079
DeMario Douglas,264,WR,NE,WR107,12,227,298,251.91,23.33,25304
Kendre Miller,265,RB,NO,RB82,12,254,331,278.43,25.88,24360
Cooper Kupp,266,WR,SEA,WR108,12,229,326,263.25,31.16,16433
Devaughn Vele,267,WR,NO,WR109,12,232,321,263.25,30.75,26409
Isaac Guerendo,268,RB,SF,RB83,12,261,346,286.80,26.17,26392
Hollywood Brown,269,WR,PHI,WR110,13,231,333,267.25,36.67,18226
Tahj Brooks,270,RB,CIN,RB84,13,260,321,277.69,17.53,26212
Kevin Coleman Jr.,271,WR,MIA,WR111,13,196,263,237.89,18.98,28067
Chris Brooks,272,RB,GB,RB85,13,229,368,273.83,33.55,25823
Carson Beck,273,QB,ARI,QB38,13,143,279,176.00,47.33,22953
Brenen Thompson,274,WR,LAC,WR112,13,222,272,241.33,15.73,28133
LeQuint Allen Jr.,275,RB,JAC,RB86,13,259,319,283.38,21.29,27285
Najee Harris,276,RB,LAC,RB87,13,255,301,268.36,13.22,19302
Mike Gesicki,277,TE,CIN,TE40,13,218,301,259.90,23.79,17272
Jake Tonges,278,TE,SF,TE41,13,219,304,262.40,29.52,24778
Eli Heidenreich,279,RB,PIT,RB88,13,238,282,262.40,12.64,28297
Evan Engram,280,TE,DEN,TE42,13,234,293,264.00,17.27,16411
Ben Sinnott,281,TE,WAS,TE43,13,239,311,265.90,22.74,26310
Ja'Tavion Sanders,282,TE,CAR,TE44,13,237,303,270.80,19.89,24334
Caleb Douglas,283,WR,MIA,WR113,13,179,287,246.25,32.35,28135
Will Shipley,284,RB,PHI,RB89,13,264,342,284.82,24.10,22930
Darnell Washington,285,TE,PIT,TE45,13,211,318,266.78,32.88,22967
Deshaun Watson,286,QB,CLE,QB39,13,137,282,189.60,52.75,16398
Colby Parkinson,287,TE,LAR,TE46,13,218,287,258.25,23.13,19372
Jerome Ford,288,RB,WAS,RB90,13,263,341,289.36,30.34,22921
Jalen Royals,289,WR,KC,WR114,13,232,303,263.50,21.53,27076
Cole Kmet,290,TE,CHI,TE47,13,237,317,264.25,26.36,19229
Kirk Cousins,291,QB,LV,QB40,13,156,299,215.00,51.71,11177
Tyquan Thornton,292,WR,KC,WR115,13,237,303,261.71,23.36,22913
Cyrus Allen,293,WR,KC,WR116,13,190,327,265.00,51.04,28424
Andrei Iosivas,294,WR,CIN,WR117,13,252,329,279.13,23.80,25335
Tanner Koziol,295,TE,JAC,TE48,13,246,309,279.75,23.66,27499
Sam Roush,296,TE,CHI,TE49,13,238,314,270.14,25.85,28161
Justice Hill,297,RB,BAL,RB91,13,269,325,287.75,22.09,18256
Marlin Klein,298,TE,HOU,TE50,13,240,308,275.86,24.21,28157
George Holani,299,RB,SEA,RB92,13,257,339,288.63,26.21,22915
Justin Fields,300,QB,KC,QB41,13,143,293,208.00,60.61,19781
Emari Demercado,301,RB,KC,RB93,13,252,345,301.00,34.88,25654
Keenan Allen,302,WR,LAC,WR118,13,229,328,284.29,35.26,11616
Devin Singletary,303,RB,NYG,RB94,13,265,338,284.57,27.33,18280
Cade Klubnik,304,QB,NYJ,QB42,13,158,317,223.25,65.16,24361
Drew Allar,305,QB,PIT,QB43,13,157,334,225.00,69.75,24345
Luke McCaffrey,306,WR,WAS,WR119,13,242,330,289.14,37.34,26328
Deion Burks,307,WR,IND,WR120,13,244,304,279.17,22.27,27093
Jack Endries,308,TE,CIN,TE51,13,257,321,293.57,22.83,27501
Jalen Tolbert,309,WR,MIA,WR121,13,200,308,264.20,39.26,23770
Quinn Ewers,310,QB,MIA,QB44,13,146,350,241.25,74.32,23680
CJ Daniels,311,WR,LAR,WR122,14,253,332,291.83,32.67,28125
Konata Mumpfield,312,WR,LAR,WR123,14,224,365,276.20,52.46,27449
Darius Slayton,313,WR,NYG,WR124,14,245,330,294.00,29.39,18706
Charlie Kolar,314,TE,LAC,TE52,14,231,343,283.80,45.21,22756
Malik Benson,315,WR,LV,WR125,14,236,331,284.20,37.75,26012
Dont'e Thornton Jr.,316,WR,LV,WR126,14,277,348,300.00,25.17,27288
Tutu Atwell,317,WR,MIA,WR127,14,262,371,300.83,36.43,20126
Jam Miller,318,RB,NE,RB95,14,268,336,287.40,25.86,27326
J'Mari Taylor,319,RB,JAC,RB96,14,256,339,288.20,33.70,28109
Mitchell Evans,320,TE,CAR,TE53,14,234,369,302.33,48.00,27138
Jaylin Lane,321,WR,WAS,WR128,14,253,321,289.40,25.66,27454
Calvin Austin III,322,WR,NYG,WR129,14,250,323,289.80,25.48,23739
Matt Hibner,323,TE,BAL,TE54,14,251,320,292.80,24.29,28168
Ja'Lynn Polk,324,WR,FA,WR130,14,217,337,293.80,51.70,26205
Savion Williams,325,WR,GB,WR131,14,280,324,295.40,15.91,27144
Dawson Knox,326,TE,BUF,TE55,14,287,361,309.50,25.50,18631
Roman Hemby,327,RB,LV,RB97,14,266,329,298.00,26.25,25387
Joshua Palmer,328,WR,BUF,WR132,14,239,354,311.00,35.78,22845
Audric Estime,329,RB,NO,RB98,14,270,345,299.00,34.01,23054
Garrett Nussmeier,330,QB,KC,QB45,14,167,338,250.67,69.86,22998
Taylen Green,331,QB,CLE,QB46,14,177,324,256.00,60.51,28094
Zavion Thomas,332,WR,CHI,WR133,14,268,340,303.40,24.03,28132
Jahan Dotson,333,WR,ATL,WR134,14,231,313,286.75,32.85,23101
Jordan Whittington,334,WR,LAR,WR135,14,284,351,323.57,24.20,23135
Malik Davis,335,RB,DAL,RB99,14,261,352,305.00,37.11,24205
Josh Cameron,336,WR,JAC,WR136,14,265,344,305.20,25.38,28137
Erick All Jr.,337,TE,CIN,TE56,14,287,370,317.17,31.66,23837
KeAndre Lambert-Smith,338,WR,LAC,WR137,14,285,334,317.83,15.72,24372
Joe Mixon,339,RB,FA,RB100,14,258,333,293.75,27.90,16420
Will Howard,340,QB,PIT,QB47,14,207,357,271.33,63.07,25972
Michael Trigg,341,TE,DAL,TE57,14,259,329,299.00,26.22,23167
Tyler Higbee,342,TE,LAR,TE58,14,269,363,323.50,28.46,15623
John Metchie III,343,WR,CAR,WR138,14,261,346,314.40,28.82,22895
Jalen Milroe,344,QB,SEA,QB48,14,182,361,277.00,73.49,22884
Samaje Perine,345,RB,CIN,RB101,14,264,337,301.25,26.43,16423
Treylon Burks,346,WR,WAS,WR139,14,209,384,317.80,58.55,22905
Aaron Anderson,347,WR,FA,WR140,14,242,349,284.00,46.61,27500
Noah Gray,348,TE,KC,TE59,14,289,347,320.00,18.51,19539
Barion Brown,349,WR,NO,WR141,14,279,358,320.40,26.69,25416
Jaleel McLaughlin,350,RB,DEN,RB102,14,273,375,321.20,41.36,25876
Robert Henry Jr.,351,RB,WAS,RB103,14,257,342,308.75,31.73,28404
Tyson Bagent,352,QB,CHI,QB49,14,178,316,247.00,69.00,25321
Luke Musgrave,353,TE,GB,TE60,14,307,335,322.00,11.73,25282
Mack Hollins,354,WR,NE,WR142,14,263,355,312.75,40.83,16489
Nate Boerkircher,355,TE,JAC,TE61,14,306,366,327.80,21.23,28427
Jeff Caldwell,356,WR,KC,WR143,14,306,360,328.40,19.56,28425
Noah Fant,357,TE,NO,TE62,14,283,360,320.00,34.33,17527
Devontez Walker,358,WR,BAL,WR144,14,263,353,304.67,37.04,26011
Joe Royer,359,TE,CLE,TE63,14,304,363,331.80,20.59,27312
Kendrick Law,360,WR,DET,WR145,14,257,372,305.67,48.58,26044
